timestamp,Active (GiBy),Inactive (GiBy),Active(anon) (GiBy),Inactive(anon) (GiBy),Active(file) (GiBy),Inactive(file) (GiBy),Unevictable (GiBy),Mlocked (GiBy),anomaly%,annotations
06:01:54,1.3244,0.246,0.6955,0.0014,0.6289,0.2446,0.0263,0.0263,-,-
06:02:45,1.332,0.2515,0.7031,0.0014,0.6289,0.2502,0.0263,0.0263,-,-
06:03:36,1.3282,0.2481,0.6992,0.0014,0.629,0.2467,0.0263,0.0263,-,-
06:04:27,1.3238,0.2447,0.6948,0.0014,0.629,0.2433,0.0263,0.0263,-,-
06:05:18,1.3236,0.2449,0.6946,0.0014,0.629,0.2435,0.0263,0.0263,-,-
06:06:09,1.3237,0.245,0.6948,0.0014,0.629,0.2436,0.0263,0.0263,-,-
06:07:00,1.324,0.2451,0.695,0.0014,0.629,0.2438,0.0263,0.0263,-,-
06:07:51,1.3243,0.2453,0.6953,0.0014,0.629,0.2439,0.0263,0.0263,-,-
06:08:42,1.3242,0.2454,0.6953,0.0014,0.629,0.244,0.0263,0.0263,-,-
06:09:33,1.3242,0.2455,0.6952,0.0014,0.629,0.2442,0.0263,0.0263,-,-
06:10:24,1.3242,0.2457,0.6952,0.0014,0.629,0.2443,0.0263,0.0263,-,-
06:11:15,1.3241,0.2458,0.6952,0.0014,0.629,0.2445,0.0263,0.0263,-,-
06:12:06,1.3243,0.246,0.6953,0.0014,0.629,0.2446,0.0263,0.0263,-,-
06:12:57,1.3245,0.2461,0.6955,0.0014,0.629,0.2447,0.0263,0.0263,-,-
06:13:48,1.3247,0.2462,0.6956,0.0014,0.6291,0.2449,0.0263,0.0263,-,-
06:14:39,1.3248,0.2464,0.6957,0.0014,0.6291,0.245,0.0263,0.0263,-,-
06:15:30,1.3247,0.2465,0.6956,0.0014,0.6291,0.2451,0.0263,0.0263,-,-
06:16:21,1.3245,0.2466,0.6954,0.0014,0.6291,0.2453,0.0263,0.0263,-,-
06:17:12,1.3244,0.2468,0.6953,0.0014,0.6291,0.2454,0.0263,0.0263,-,-
06:18:03,1.3245,0.2469,0.6954,0.0014,0.6291,0.2455,0.0263,0.0263,-,-
06:18:54,1.3247,0.247,0.6956,0.0014,0.6291,0.2457,0.0263,0.0263,-,-
06:19:45,1.3248,0.2472,0.6957,0.0014,0.6291,0.2458,0.0263,0.0263,-,-
06:20:36,1.325,0.2473,0.6959,0.0014,0.6291,0.2459,0.0263,0.0263,-,-
06:21:27,1.3256,0.2477,0.6965,0.0014,0.6291,0.2463,0.0263,0.0263,-,-
06:22:18,1.3292,0.2512,0.7001,0.0014,0.6291,0.2498,0.0263,0.0263,-,-
06:23:09,1.3347,0.2568,0.7056,0.0014,0.6292,0.2555,0.0263,0.0263,-,-
06:24:00,1.3257,0.2479,0.6965,0.0014,0.6292,0.2465,0.0263,0.0263,-,-
06:24:51,1.3251,0.248,0.6958,0.0014,0.6292,0.2466,0.0263,0.0263,-,-
06:25:42,1.3258,0.2482,0.6966,0.0014,0.6292,0.2468,0.0263,0.0263,-,-
06:26:33,1.352,0.2484,0.7228,0.0014,0.6292,0.247,0.0263,0.0263,-,-
06:27:24,1.3738,0.2485,0.7446,0.0014,0.6292,0.2471,0.0263,0.0263,-,-
06:28:15,1.3646,0.2486,0.7354,0.0014,0.6292,0.2472,0.0263,0.0263,-,-
06:29:06,1.3339,0.2486,0.7047,0.0014,0.6292,0.2473,0.0263,0.0263,-,-
06:29:57,1.3312,0.2487,0.702,0.0014,0.6292,0.2473,0.0263,0.0263,-,-
06:30:48,1.328,0.2488,0.6988,0.0014,0.6292,0.2474,0.0263,0.0263,-,-
06:31:39,1.327,0.2489,0.6978,0.0014,0.6292,0.2475,0.0263,0.0263,-,-
06:32:30,1.331,0.2865,0.7056,0.0014,0.6253,0.2852,0.0263,0.0263,-,-
06:33:21,1.3247,0.4229,0.7185,0.0014,0.6062,0.4215,0.0263,0.0263,-,-
06:34:12,1.2673,0.7354,0.7135,0.0014,0.5537,0.734,0.0263,0.0263,-,-
06:35:03,1.1134,1.2517,0.6563,0.0014,0.4571,1.2503,0.0263,0.0263,-,-
06:35:54,1.0998,1.2503,0.6427,0.0014,0.4572,1.249,0.0263,0.0263,-,-
06:36:45,1.1037,1.2503,0.6465,0.0014,0.4572,1.2489,0.0263,0.0263,-,-
06:37:36,1.1083,1.2505,0.6511,0.0014,0.4572,1.2491,0.0263,0.0263,-,-
06:38:27,1.1131,1.2507,0.6559,0.0014,0.4572,1.2493,0.0263,0.0263,-,-
06:39:18,1.1173,1.2508,0.6601,0.0014,0.4572,1.2494,0.0263,0.0263,-,-
06:40:09,1.1187,1.2509,0.6615,0.0014,0.4572,1.2495,0.0263,0.0263,-,-
06:41:00,1.1185,1.251,0.6613,0.0014,0.4572,1.2496,0.0263,0.0263,-,-
06:41:51,1.1197,1.251,0.6625,0.0014,0.4572,1.2497,0.0263,0.0263,-,-
06:42:42,1.1217,1.2813,0.6646,0.0014,0.4572,1.2799,0.0263,0.0263,-,-
06:43:33,1.1478,1.6828,0.6364,0.0561,0.5114,1.6268,0.0263,0.0263,-,-
06:44:24,1.1623,1.9691,0.5972,0.1119,0.5651,1.8572,0.0263,0.0263,-,-
06:45:15,1.1519,1.8986,0.5726,0.1286,0.5792,1.77,0.0263,0.0263,-,-
06:46:06,1.1485,1.8217,0.5688,0.1286,0.5797,1.693,0.0263,0.0263,-,-
06:46:57,1.1515,1.7579,0.5718,0.1286,0.5797,1.6293,0.0263,0.0263,-,-
06:47:48,1.1542,1.6693,0.5745,0.1286,0.5797,1.5407,0.0263,0.0263,-,-
06:48:39,1.1438,1.4685,0.5641,0.1286,0.5797,1.3398,0.0263,0.0263,-,-
06:49:30,1.1183,1.1506,0.5385,0.1286,0.5797,1.022,0.0263,0.0263,-,-
06:50:21,1.0993,0.9296,0.5195,0.1286,0.5798,0.801,0.0263,0.0263,-,-
06:51:12,1.1011,0.9292,0.5212,0.128,0.5799,0.8012,0.0263,0.0263,-,-
06:52:03,1.1023,0.9269,0.5224,0.1257,0.5799,0.8012,0.0263,0.0263,-,-
06:52:54,1.0957,0.927,0.5158,0.1256,0.5799,0.8013,0.0263,0.0263,-,-
06:53:45,1.0967,0.927,0.5168,0.1256,0.5799,0.8014,0.0263,0.0263,-,-
06:54:36,1.0975,0.9271,0.5177,0.1256,0.5799,0.8015,0.0263,0.0263,-,-
06:55:27,1.0989,0.9272,0.519,0.1255,0.5799,0.8016,0.0263,0.0263,-,-
06:56:18,1.1014,0.9274,0.5215,0.1255,0.5799,0.8018,0.0263,0.0263,-,-
06:57:09,1.1038,0.9277,0.524,0.1255,0.5799,0.8022,0.0263,0.0263,-,-
06:58:00,1.1052,0.9279,0.5253,0.1255,0.5799,0.8024,0.0263,0.0263,-,-
06:58:51,1.1056,0.928,0.5257,0.1255,0.5799,0.8024,0.0263,0.0263,-,-
06:59:42,1.1069,0.928,0.527,0.1255,0.5799,0.8025,0.0263,0.0263,-,-
07:00:33,1.1084,0.9281,0.5285,0.1255,0.5799,0.8026,0.0263,0.0263,-,-
07:01:24,1.1098,0.9282,0.5299,0.1255,0.5799,0.8027,0.0263,0.0263,-,-
07:02:15,1.1109,0.9282,0.531,0.1254,0.5799,0.8028,0.0263,0.0263,-,-
07:03:06,1.1158,0.9468,0.5358,0.1253,0.58,0.8215,0.0263,0.0263,-,-
07:03:57,1.1529,1.1055,0.5717,0.1251,0.5812,0.9803,0.0263,0.0263,-,-
